price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,lat,long
203000,3,1,1150,7156,1150,0,47.4864,-122.317
599000,4,2.5,2480,5000,2480,0,47.6811,-122.035
370000,4,1,1310,6000,1310,0,47.5822,-122.295
140000,3,1,1240,8000,1040,200,47.4204,-122.316
500000,3,1,1150,5100,1150,0,47.5349,-122.384
527200,3,1.75,1460,4000,730,730,47.5768,-122.307
549900,5,2.75,3060,7015,1600,1460,47.5052,-122.372
760000,4,2.5,3520,8095,3520,0,47.7065,-122.109
319000,2,1,960,4400,960,0,47.5269,-122.264
362300,3,2.5,2430,15264,2430,0,47.3805,-122.208
421000,3,2.5,1930,4505,1440,490,47.3459,-122.326
690000,3,1,1090,4000,1090,0,47.6846,-122.386
640000,3,2.5,2790,31798,1650,1140,47.5241,-122.039
238000,4,1.75,1650,6900,910,740,47.2802,-122.211
789000,3,3,3740,39640,3740,0,47.4036,-122.462
1.05E+06,6,4,5310,12741,3600,1710,47.5696,-122.213
302500,3,2.5,1690,4476,1690,0,47.3663,-122.114
259950,4,1.75,1400,7920,1400,0,47.4658,-122.184
456000,3,1.5,1440,28516,1440,0,47.5829,-122.005
369950,3,2.5,1360,3718,1360,0,47.6827,-122.097
363750,3,1.75,1726,197326,1726,0,47.3484,-122.505
585000,3,1.75,2220,216493,2220,0,47.6624,-121.951
268000,3,2.5,1850,6676,1850,0,47.3103,-122.36
1.2E+06,5,2.5,2860,4000,2160,700,47.6225,-122.318
345000,3,1,1120,10176,920,200,47.5235,-122.277
539000,4,2.5,2340,19850,2340,0,47.7672,-122.306
851000,5,3.25,3760,9792,2550,1210,47.5654,-122.115
900000,3,2.5,1920,7200,1780,140,47.5709,-122.408
850000,3,2.5,3230,5000,2430,800,47.7011,-122.389
390000,3,1.75,1260,6500,1260,0,47.6224,-122.116
345000,3,1.75,1540,6909,920,620,47.7451,-122.313
534500,3,2.5,1700,3150,1700,0,47.5505,-121.998
643500,6,5.25,3600,3960,2400,1200,47.5656,-122.372
1.2065E+06,3,2.75,3150,5520,2130,1020,47.6345,-122.302
495000,2,1.75,1280,4000,730,550,47.5798,-122.383
535000,2,1,980,4120,830,150,47.6815,-122.291
435000,4,2.5,2190,6578,2190,0,47.5305,-121.847
305000,4,2,2470,1831,1970,500,47.4645,-122.337
799000,4,2.5,2590,7910,2590,0,47.6978,-122.284
700000,4,2.5,2580,15031,2580,0,47.6895,-122.094
467000,3,2.25,1270,1213,1040,230,47.6736,-122.375
263000,3,1,1250,7560,1250,0,47.4493,-122.173
760000,4,2.5,4660,7157,3020,1640,47.5352,-122.156
293000,4,2.5,2019,4435,2019,0,47.1958,-121.974
245000,3,2,1490,7929,1490,0,47.2875,-122.218
181000,2,1.5,1560,10807,1560,0,47.4444,-122.509
240000,3,1,1030,15264,1030,0,47.5016,-122.168
880000,4,2.75,2560,7961,1450,1110,47.6499,-122.199
285000,3,2,1460,6377,1460,0,47.3679,-122.02
407500,2,1,770,6017,770,0,47.7223,-122.321
325000,4,2.5,1960,3543,1960,0,47.4849,-122.184
405000,3,1.75,1900,10454,1390,510,47.7748,-122.291
291700,3,2.5,1970,4120,1230,740,47.5328,-122.346
370000,3,2.5,2490,18525,2490,0,47.2119,-122.001
270000,3,1.5,1430,8960,1430,0,47.4759,-122.349
800000,4,2.5,2680,7200,1380,1300,47.6835,-122.187
626500,3,1.75,1610,3210,910,700,47.6656,-122.335
1.13E+06,4,3.5,4300,8406,3580,720,47.5396,-122.214
399950,4,2.5,3200,7545,3200,0,47.3666,-122.03
419000,3,1.75,2140,15030,1570,570,47.4181,-122.338
1.16E+06,4,2.5,4240,43995,4240,0,47.6008,-122.044
1.405E+06,4,3.5,3410,10769,3410,0,47.6081,-122.198
710000,4,2.75,2090,8064,2090,0,47.6829,-122.195
650000,3,1,1410,4840,1230,180,47.6646,-122.204
369900,4,2.5,2820,33750,2820,0,47.7387,-122.096
641000,4,2.5,2770,63118,2770,0,47.6622,-121.961
403000,3,1,1400,6879,1400,0,47.7508,-122.286
1.015E+06,3,3.25,3620,4000,2730,890,47.6393,-122.403
865000,4,2.5,2260,13600,1770,490,47.5436,-122.233
2.485E+06,4,2.5,3440,23954,2260,1180,47.5636,-122.231
810000,4,1,2150,3588,1850,300,47.5767,-122.378
316750,3,2.5,1256,1154,1256,0,47.7146,-122.311
652500,4,2.25,2220,130244,2220,0,47.4989,-121.9
360000,6,2.75,2850,15240,1850,1000,47.5288,-122.345
208000,2,1,700,5100,700,0,47.4957,-122.168
898000,4,2.5,3700,63991,3700,0,47.7319,-122.051
295000,4,1.75,1400,11934,1050,350,47.7346,-122.244
652500,4,1.75,3130,18253,3130,0,47.7402,-122.348
560000,4,3,2170,5764,2170,0,47.5673,-121.999
280000,3,1,1020,8400,1020,0,47.4905,-122.18
289950,3,2.5,1760,8584,1760,0,47.4612,-122.325
397500,3,2.5,1860,44093,1860,0,47.4381,-122.188
380000,2,1,1140,75132,1140,0,47.7349,-122.074
415900,3,2.5,1670,22703,1310,360,47.4708,-121.756
475000,2,1.75,1710,8645,1510,200,47.7005,-122.313
125000,1,1,500,7440,500,0,47.5252,-122.362
238000,3,1,1470,32670,1020,450,47.3811,-122.144
296000,4,1.5,1370,9750,1070,300,47.4718,-122.323
475000,6,3,3470,117612,3470,0,47.7663,-122.234
390000,3,2.25,1650,6250,1650,0,47.5639,-122.4
425000,3,1,1180,3750,1030,150,47.5726,-122.382
725000,6,3,3110,5000,1810,1300,47.6631,-122.348
605000,3,2.25,2080,12134,1530,550,47.6315,-122.102
302000,3,1,1600,1950,1600,0,47.6028,-122.312
886000,3,2.25,2380,6000,1650,730,47.6472,-122.393
540000,4,1.75,1630,6120,980,650,47.6821,-122.31
435000,4,2.25,1910,8400,1910,0,47.7352,-122.175
409000,4,3.25,3140,10752,2300,840,47.5022,-122.363
405000,3,1,1250,7280,1250,0,47.6986,-122.129
560200,3,2.5,1990,3984,1990,0,47.5914,-122.017
324000,4,1.75,2110,7208,1170,940,47.4464,-122.129
390000,4,2.5,2490,8290,2490,0,47.3305,-122.171
414000,2,1,800,5000,800,0,47.4914,-122.204
441500,3,2.5,2360,4670,2360,0,47.537,-121.871
375000,3,2.5,1770,5146,1770,0,47.5263,-122.356
668500,4,2.5,2710,5500,2710,0,47.6027,-122.023
540000,5,1.5,1940,10202,1940,0,47.7213,-122.31
1.035E+06,4,3.25,3450,11240,2430,1020,47.4556,-122.372
1.345E+06,4,3.25,3440,4920,2520,920,47.5727,-122.409
758000,4,2.75,2410,9549,1780,630,47.6503,-122.197
949880,4,2.25,2290,10687,2290,0,47.5878,-122.202
570000,3,1,1030,4089,1030,0,47.574,-122.385
736000,4,2.5,2290,12047,2290,0,47.5599,-122.105
670000,3,1.5,1490,4400,1490,0,47.6113,-122.292
1.13E+06,4,1.75,2370,8400,1270,1100,47.6716,-122.264
650000,4,2,1930,3976,1930,0,47.6117,-122.297
690000,2,1.75,1600,4000,850,750,47.6408,-122.3
610000,4,2.25,2240,45738,2240,0,47.687,-122.047
413500,2,1,770,4000,770,0,47.6959,-122.364
765000,3,2.5,2300,9752,2300,0,47.5825,-122.076
828200,4,2.75,3400,7081,3400,0,47.5661,-122.123
205000,2,1,900,4397,900,0,47.4851,-122.205
465000,3,2.5,1450,5175,1030,420,47.7082,-122.338
556000,4,2.5,2240,5402,2240,0,47.772,-122.35
540000,4,2.5,1780,4169,1780,0,47.5695,-122.006
423000,4,2.5,2320,4254,2320,0,47.48,-122.137
375000,3,1.75,1590,14766,1590,0,47.5902,-122.147
173250,3,1,990,12696,990,0,47.4776,-122.279
599900,3,1.5,2605,12030,1355,1250,47.7725,-121.899
646000,5,2.75,2870,4461,1650,1220,47.675,-122.39
1.075E+06,5,4.75,5180,17811,4070,1110,47.5405,-121.868
558000,4,2,2180,3870,1020,1160,47.6089,-122.303
354000,2,1,850,5225,850,0,47.5311,-122.38
1.195E+06,4,4,4050,9517,3360,690,47.5769,-122.215
670000,4,2,2250,4200,1650,600,47.6136,-122.297
1.125E+06,6,4.25,3100,9378,3100,0,47.6381,-122.314
267500,2,1,1747,12250,1747,0,47.3282,-122.285
299800,4,2.5,2410,4708,2410,0,47.3229,-122.182
430000,4,1.75,2070,9120,1250,820,47.6045,-122.123
775000,5,1,1860,3040,1530,330,47.6559,-122.339
333000,3,1,950,5214,830,120,47.5362,-122.379
336000,3,2,1060,11765,1060,0,47.7333,-122.302
323000,2,1,880,1712,880,0,47.6475,-122.397
575000,4,2.5,2550,56628,2550,0,47.4913,-122.081
328000,2,2.25,1550,2079,1550,0,47.54,-122.368
572500,3,1,1590,4600,1290,300,47.6807,-122.399
600000,3,1.75,1650,5100,1040,610,47.6873,-122.321
412000,4,3,2430,7242,2430,0,47.3533,-122.015
827500,3,2.5,1810,7200,1310,500,47.6885,-122.211
300000,4,2.5,2890,17349,2890,0,47.2822,-122.34
415000,3,2.5,1280,5040,1280,0,47.5611,-122.276
750000,7,2.75,3410,4056,2130,1280,47.6454,-122.316
800000,3,2.75,2220,4000,1700,520,47.617,-122.291
420000,3,1,1060,6000,1060,0,47.5427,-122.275
266000,3,1.5,1120,8250,1120,0,47.4905,-122.179
499000,4,2.5,2680,10590,2680,0,47.7377,-121.97
440000,4,1.5,1770,5750,1770,0,47.5621,-122.394
495000,3,2,2950,12196,2310,640,47.4702,-122.365
630000,2,1.75,1260,5300,840,420,47.6809,-122.348
424000,3,1.75,1430,6818,1430,0,47.7271,-122.196
760000,4,2.5,2730,36183,2730,0,47.7036,-122.127
650000,4,3.5,3270,15704,2110,1160,47.6256,-122.042
248500,4,1.75,1720,10018,1720,0,47.3614,-122.119
379600,3,1.75,1270,12420,1270,0,47.5387,-122.179
538000,4,2.5,3260,10032,1960,1300,47.7203,-122.323
530000,4,2.5,2050,6360,2050,0,47.5641,-122.011
545000,4,2.25,2050,9720,2050,0,47.5911,-122.119
925000,4,3,3580,35261,3580,0,47.7577,-122.134
565000,4,2.75,1960,48787,1960,0,47.7484,-122.111
405100,2,1,840,3522,840,0,47.6575,-122.395
502000,3,1.75,1300,8800,1300,0,47.6199,-122.116
425000,3,2.25,1260,3000,1260,0,47.5454,-121.997
233500,3,2.25,1650,2958,1650,0,47.3916,-122.167
287000,3,2.5,1710,10341,1710,0,47.3494,-122.171
190000,3,1,1180,8775,1180,0,47.2848,-122.223
666000,3,2.25,2780,31510,2780,0,47.67,-122.024
330000,2,1,950,3090,950,0,47.551,-122.276
1.49E+06,5,3.5,3620,7821,2790,830,47.5738,-122.215
393000,3,2.25,2140,10256,2140,0,47.3751,-122.044
353000,4,2.75,1920,4627,1010,910,47.5003,-122.23
260000,2,1,750,6720,750,0,47.552,-122.31
680000,3,2.5,2060,2551,1900,160,47.5881,-122.165
921000,3,2.25,2380,11200,2380,0,47.5873,-122.193
319000,2,1,750,6380,750,0,47.7033,-122.308
280000,3,1,1160,10881,920,240,47.6339,-122.033
220000,3,1,1050,6300,1050,0,47.5128,-122.374
219000,3,1.5,1740,5200,1060,680,47.3657,-122.094
528000,4,2.75,2050,7171,1540,510,47.6194,-122.042
405000,3,1.75,1980,8100,1310,670,47.7353,-122.331
372977,3,2.5,1690,1618,1150,540,47.5518,-121.998
934550,4,3.25,2320,5900,2320,0,47.597,-122.292
1.465E+06,3,1.5,2480,9900,2130,350,47.7018,-122.381
975000,4,2.25,2290,5350,2120,170,47.6428,-122.411
800866,5,2.5,3180,13806,3180,0,47.652,-122.182
950000,7,3.5,3470,16264,3470,0,47.6203,-122.149
624000,4,3,1540,4140,1540,0,47.6728,-122.396
1.85E+06,5,2.25,2800,8442,2800,0,47.5784,-122.076
310000,3,1,1050,9876,1050,0,47.7635,-122.262
315000,3,1.75,1480,6800,1480,0,47.4633,-122.188
675000,3,2,1010,5973,1010,0,47.6652,-122.202
490000,3,1.75,1660,8208,1660,0,47.5919,-122.154
600000,5,2.25,2760,6350,1380,1380,47.5561,-122.379
154000,2,1,1040,20524,1040,0,47.6981,-121.875
480000,4,1.75,2220,6500,2220,0,47.4519,-122.375
196900,3,1,1270,7500,1270,0,47.4214,-122.316
735000,3,3.25,2960,39370,2960,0,47.7452,-122.202
205500,3,2,1330,8748,1330,0,47.2619,-122.298
357186,2,1.75,1210,1040,1210,0,47.5519,-121.999
275000,4,2.5,2120,6754,2120,0,47.3629,-122.184
248500,3,1.75,2090,12026,2090,0,47.3095,-122.217
350000,3,2.5,2680,7836,2680,0,47.3203,-122.185
390000,4,2.75,1790,47250,1220,570,47.5302,-121.746
390000,3,2.75,1950,12240,1250,700,47.7401,-122.258
660000,5,2.25,3740,14913,3740,0,47.6234,-122.059
310000,3,1.75,1140,8263,1140,0,47.7407,-122.327
717000,3,2.5,2480,5137,2480,0,47.684,-122.164
260000,5,2.5,2580,11250,1410,1170,47.397,-122.313
745000,3,2,2290,5001,1490,800,47.6909,-122.339
470000,4,2.5,2320,12042,1320,1000,47.763,-122.16
429000,3,2.5,2530,8820,2530,0,47.42,-122.205
220000,4,2,1400,7140,1400,0,47.7719,-122.309
497000,3,3,2060,1850,1400,660,47.6543,-122.373
716100,3,1,1640,4000,1640,0,47.6563,-122.351
371000,4,1,1960,94525,1960,0,47.5418,-121.962
379000,5,2.75,3000,25175,1500,1500,47.497,-122.088
937500,3,1,1320,8500,1320,0,47.6187,-122.226
720000,4,2,1760,4500,1760,0,47.6711,-122.331
616000,3,3.25,2130,2306,1420,710,47.5424,-122.391
259000,3,2,1390,7120,1390,0,47.3786,-122.179
538000,3,1.75,1400,3825,1100,300,47.6793,-122.393
605000,3,2.75,3230,9576,3230,0,47.7307,-122.183
369950,3,1,1110,7603,1110,0,47.7262,-122.224
310000,3,2.5,1670,4220,1670,0,47.3834,-122.028
227500,3,1,1540,9450,1540,0,47.3612,-122.315
274000,4,2.25,2090,7400,1670,420,47.3178,-122.38
410000,3,2,1410,8088,1410,0,47.7303,-122.227
354800,3,2,1370,78408,1370,0,47.3867,-122.081
650000,4,2.25,1910,5120,1300,610,47.6534,-122.409
353000,3,2,1678,13862,1678,0,47.3744,-122.19
224975,3,1,960,12745,960,0,47.3617,-122.03
600000,2,1.75,2080,13054,2080,0,47.7435,-122.292
437500,3,2.25,1790,7700,1340,450,47.7205,-122.168
567000,3,2.5,2540,6093,2540,0,47.7042,-122.236
225000,5,1.5,1790,11656,1790,0,47.3961,-122.308
255000,2,1,940,9330,940,0,47.5445,-122.273
2.479E+06,5,3.75,6810,7500,6110,700,47.6285,-122.322
370000,2,1,900,4600,900,0,47.6918,-122.361
675000,4,1.75,1900,8800,1140,760,47.6579,-122.197
285000,3,1,1440,4268,1040,400,47.5468,-122.293
310000,3,1.75,2070,37904,1420,650,47.425,-122.186
475000,4,2.5,2240,7245,1140,1100,47.7161,-122.17
410000,4,2.5,3320,5034,3320,0,47.4011,-122.164
895000,4,2.25,1950,5950,1330,620,47.639,-122.347
375000,3,1.5,1240,7733,790,450,47.714,-122.283
349000,4,2.5,1830,4694,1830,0,47.3573,-122.016
650500,3,1.75,1740,4400,1740,0,47.6115,-122.292
760000,3,1.75,1410,15120,1410,0,47.5974,-122.195
480000,4,2.75,2050,3960,1180,870,47.5808,-122.394
689000,4,2.75,3220,16145,3220,0,47.5786,-121.995
415000,3,1.75,1960,5000,980,980,47.5576,-122.317
195000,3,1.75,1070,6110,1070,0,47.3249,-122.207
318000,5,2.5,2820,9956,1410,1410,47.4715,-122.33
404000,4,3,4060,35621,2030,2030,47.3059,-122.108
339950,2,1,800,3090,800,0,47.5518,-122.277
215000,3,1,1260,7897,1260,0,47.1946,-122.003
339900,3,2.5,2420,7423,2420,0,47.3199,-122.186
285000,1,1.5,810,3211,810,0,47.6939,-122.184
550000,3,1,1600,5000,1110,490,47.655,-122.358
430000,4,1,1350,9000,1350,0,47.6953,-122.332
219000,3,1,970,7790,970,0,47.3165,-122.325
555000,2,1.5,1780,4750,1080,700,47.6859,-122.395
233000,3,2,1350,7686,1350,0,47.3609,-122.053
248000,3,1.75,1840,19501,1270,570,47.3364,-122.318
454000,5,2.25,2550,9200,1580,970,47.4673,-122.363
950000,4,2.5,1700,4418,1700,0,47.6434,-122.3
359000,3,2.5,2430,7857,1730,700,47.4546,-122.211
407500,5,2,2740,8230,2210,530,47.7352,-122.297
224000,3,1.5,1560,7300,1040,520,47.3427,-122.281
210000,2,1,1040,4590,1040,0,47.5078,-122.337
261000,4,1.75,1820,9824,1820,0,47.3833,-122.093
719000,3,3,1833,1706,1833,0,47.6827,-122.325
440000,3,2.5,2160,3738,2160,0,47.5661,-122.375
525000,3,2.75,2100,10362,1510,590,47.4347,-121.417
375000,3,1.5,1370,9720,1370,0,47.7302,-122.197
428000,2,2.5,1414,1960,1414,0,47.5423,-122.189
988830,5,3.25,4115,7910,4115,0,47.6847,-122.016
199950,3,1.75,1550,6225,1550,0,47.3098,-122.218
840000,4,2.25,2100,3671,1750,350,47.6359,-122.3
285000,3,1.75,1160,7006,1160,0,47.1937,-121.98
330000,5,2.5,3597,4972,3597,0,47.3002,-122.282
147500,3,1.5,1230,10125,1230,0,47.397,-122.299
320000,4,2.5,2190,7125,2190,0,47.3709,-122.285
382500,3,1.75,1040,9000,1040,0,47.5253,-122.043
2.048E+06,5,4,4690,8208,3040,1650,47.6321,-122.304
596000,4,2.25,2270,10000,1720,550,47.5599,-122.142
220000,4,2.25,1950,7280,1950,0,47.2957,-122.37
325000,3,2.5,1880,6818,1880,0,47.4206,-122.183
679950,4,2.5,2850,5664,2850,0,47.5835,-121.996
175000,2,1,1160,6911,1160,0,47.7149,-122.318
268000,3,1.75,1370,10050,1370,0,47.3338,-122.341
715000,4,3.5,3260,110579,3260,0,47.6436,-121.997
600000,7,2.25,3170,36384,3170,0,47.4654,-122.003
228000,0,1,390,5900,390,0,47.526,-122.261
950000,5,2.5,3450,35880,3450,0,47.7173,-122.099
475000,2,1.75,1490,224334,1490,0,47.2645,-122.163
700000,3,1.5,1460,78408,1460,0,47.59,-122.058
275000,3,1.75,1300,20700,1300,0,47.5587,-121.904
369500,3,1.75,1300,20700,1300,0,47.5587,-121.904
215000,4,2,1540,7575,1040,500,47.3664,-122.279
593450,4,2.25,2130,7172,2130,0,47.6271,-122.112
498800,2,1.75,1350,4614,1350,0,47.7091,-122.015
849000,5,3.25,2450,6534,1770,680,47.688,-122.281
1.15125E+06,4,2.5,1940,4875,1940,0,47.6427,-122.304
825000,5,2.5,2890,5110,2890,0,47.5453,-121.995
265000,3,1.75,1680,9769,1340,340,47.4631,-122.126
285000,4,2.25,1960,10400,1220,740,47.3199,-122.392
240000,3,1.75,1590,7931,1190,400,47.3628,-122.05
261000,4,1,1390,17739,1390,0,47.3457,-122.302
330000,4,1.75,2440,7350,1610,830,47.3743,-122.285
250000,4,2,1850,7560,1540,310,47.3666,-122.277
350000,4,2.5,2800,9538,2800,0,47.2675,-122.307
930000,3,2.5,3780,35273,3780,0,47.7499,-122.119
275000,3,2,1910,8050,1000,910,47.37,-122.17
325000,4,2.25,2460,7620,1230,1230,47.5285,-122.345
255000,1,1,810,5000,590,220,47.5696,-122.36
562200,3,1.5,1900,5250,1500,400,47.6991,-122.392
952000,2,1.75,3490,88909,2320,1170,47.5462,-122.112
365000,3,2.5,2200,7350,1570,630,47.4395,-122.161
332900,3,1.5,1190,11996,1190,0,47.7561,-122.071
721000,3,2.25,2040,18360,2040,0,47.6976,-122.137
487275,4,2.5,2400,3986,2400,0,47.5344,-121.877
310000,3,2.5,1670,5791,1670,0,47.4424,-122.188
245000,2,1,990,4800,990,0,47.5615,-122.28
325000,3,1.75,2920,10573,2920,0,47.4429,-122.195
550000,3,1.75,1840,9401,1840,0,47.5847,-122.075
350000,2,1,910,4500,910,0,47.5633,-122.289
599000,5,2.5,2950,72309,2950,0,47.4186,-122.079
259950,3,1.5,1240,9500,1240,0,47.4756,-122.35
240000,4,2.5,1980,7264,1980,0,47.3678,-122.019
186000,3,1,1200,10080,1200,0,47.3261,-122.135
395000,3,1.5,1280,15028,1280,0,47.6304,-122.035
475000,4,2.5,3150,5757,3150,0,47.4568,-122.117
815000,5,3.5,3500,10794,3500,0,47.5887,-121.974
572000,3,1.5,1680,13751,1680,0,47.5716,-122.227
419500,3,2.5,1360,3188,1360,0,47.6831,-122.096
298700,3,2.25,2110,7350,1530,580,47.3088,-122.341
549000,2,1,2034,13392,1159,875,47.3312,-122.503
278000,3,1.5,1900,9994,1120,780,47.4729,-122.301
455000,4,2,2380,4500,1470,910,47.5652,-122.281
925000,5,3.5,4050,13495,2230,1820,47.4384,-122.352
465000,2,1.5,1120,1201,1120,0,47.6524,-122.353
620000,4,4,2850,2970,2120,730,47.547,-122.01
499900,4,2.25,2360,7650,1640,720,47.75,-122.292
620000,5,3,2540,11422,1270,1270,47.5459,-122.176
450000,3,1.75,1160,6120,1040,120,47.6926,-122.287
690000,4,3.5,2710,2147,2220,490,47.5468,-121.994
1.895E+06,5,2.25,3120,16672,3120,0,47.6458,-122.219
1.94E+06,5,2.25,3120,16672,3120,0,47.6458,-122.219
832500,3,2,1870,9527,1870,0,47.5777,-122.224
245000,3,1,1010,9678,1010,0,47.4396,-122.285
820000,3,2.5,2980,18935,2980,0,47.7133,-122.079
369000,4,2.75,2420,6495,2420,0,47.3771,-122.029
1.05E+06,4,3.25,3830,8331,3830,0,47.6906,-122.019
653000,3,3,3040,5067,3040,0,47.5409,-122.267
220650,2,1.75,1460,10500,1460,0,47.4461,-121.768
300000,5,3,1940,6355,1200,740,47.498,-122.322
970000,4,3.5,3780,20023,3780,0,47.5491,-122.006
360000,4,2.5,1950,5451,1950,0,47.4341,-122.144
672500,3,2.5,2450,5760,2450,0,47.6145,-122.026
268000,4,1.5,1730,7020,1730,0,47.4939,-122.167
440000,4,1.5,1690,3245,1690,0,47.5445,-122.375
1.4E+06,3,2.5,2550,7200,2550,0,47.5996,-122.288
590000,4,2.5,2290,11072,2290,0,47.6283,-122.03
359000,4,2.25,2710,22860,1850,860,47.3207,-122.266
266500,4,1.75,1880,7632,1180,700,47.3068,-122.372
635000,4,2.5,2930,8679,2930,0,47.5164,-122.19
559000,3,2.5,3110,217800,3110,0,47.3281,-122.124
895000,4,2.5,3480,38985,3480,0,47.6895,-122.052
625000,2,1.5,1110,118047,1110,0,47.7467,-122.128
650000,4,2.25,2440,9320,1880,560,47.5933,-122.135
312500,4,1.75,2280,7840,1280,1000,47.4809,-122.224
225000,3,1,900,6099,790,110,47.4807,-122.289
425000,4,1.75,1980,8400,1330,650,47.6721,-122.152
329999,3,2.75,3360,41250,1820,1540,47.2604,-122.023
572000,5,2.25,2340,9225,2340,0,47.6369,-122.098
386500,4,2.5,3110,5048,3110,0,47.3782,-122.125
452000,2,1,980,5000,980,0,47.6744,-122.369
278000,4,2,1480,6324,1480,0,47.6147,-122.302
474900,3,2.25,1800,43647,1800,0,47.7757,-122.132
450000,2,1.75,2130,6574,1500,630,47.6529,-122.411
611000,2,1,1270,5100,1100,170,47.6771,-122.328
214100,2,2.5,1150,2064,1150,0,47.3516,-122.292
317000,3,2.5,1840,5011,1840,0,47.3555,-122.054
1E+06,4,3.5,3180,12528,2060,1120,47.7058,-122.379
1E+06,5,2.75,1510,5700,1510,0,47.6653,-122.27
525000,4,2.5,3070,7200,3070,0,47.4899,-122.138
436000,3,2.25,1800,6680,1800,0,47.7293,-122.223
450000,3,1.75,1540,9154,1540,0,47.6207,-122.042
588500,3,1.75,2330,14892,1970,360,47.6267,-122.046
340000,4,1.75,1400,8374,1400,0,47.4735,-122.344
482000,4,2.5,2846,85377,1976,870,47.317,-122.281
1.575E+06,4,3.5,5830,131116,5830,0,47.5986,-121.949
749000,3,2.5,3380,7126,3380,0,47.6276,-122.122
330000,3,1.5,1440,7875,1440,0,47.4561,-122.148
568000,3,2.5,1740,1279,1740,0,47.5891,-122.387
239000,3,1.75,1470,8925,1470,0,47.2026,-122
528000,3,2.5,2810,4932,2810,0,47.7739,-122.227
385000,4,3,2090,5102,1350,740,47.5427,-122.356
825000,4,3.25,4110,14219,2570,1540,47.7382,-122.264
815000,5,3.25,3230,5000,2350,880,47.5202,-122.393
625000,4,2.5,2601,34335,2601,0,47.742,-122.087
690000,3,1.75,2070,6000,1340,730,47.5226,-122.382
210000,3,1,1660,7440,1270,390,47.5242,-122.362
599000,4,1,1590,4280,1590,0,47.667,-122.335
860000,3,1.75,1860,5584,1310,550,47.637,-122.4
147200,3,1,1420,9600,1420,0,47.4232,-122.292
476900,3,1,1240,5758,960,280,47.5675,-122.396
450000,4,2.5,2500,36254,1590,910,47.4685,-122.004
570000,4,2.5,2640,11816,2640,0,47.733,-121.968
567500,3,1,1440,3060,1440,0,47.6769,-122.307
790000,5,3.25,3030,20446,2130,900,47.6133,-122.106
875000,3,1.5,1820,12686,1820,0,47.5886,-122.195
490000,3,2,2220,10275,1640,580,47.5304,-122.055
335000,3,1.75,2430,9133,1410,1020,47.5116,-122.157
550000,3,1.75,1670,10798,1670,0,47.549,-122.17
385000,3,1.75,1180,10541,940,240,47.6348,-122.032
395000,3,1.75,1620,8085,1210,410,47.7349,-122.197
650000,2,1,1030,5750,1030,0,47.5861,-122.391
637000,4,2.75,2900,5803,2900,0,47.7368,-122.232
692500,3,2.25,3420,9900,1710,1710,47.7412,-122.256
322400,3,1.75,1710,15844,1710,0,47.4706,-122.1
233500,3,1.5,1580,10517,1580,0,47.2903,-122.214
400000,3,2,1230,11413,990,240,47.6321,-122.034
547000,5,2.5,2200,4080,1420,780,47.6872,-122.35
519000,5,2.25,2570,13054,1470,1100,47.4487,-122.352
1.025E+06,4,3.5,3320,19850,2040,1280,47.527,-122.228
365000,3,1,1090,6435,1090,0,47.5334,-122.365
699000,5,2.75,2970,36817,2970,0,47.7731,-122.139
525000,3,1.75,1970,8000,1970,0,47.6324,-122.1
430000,4,3,3220,8936,2450,770,47.4208,-122.213
325000,3,1,1600,7500,1600,0,47.7198,-122.182
279000,2,1,670,6300,670,0,47.5161,-122.374
805000,4,1.75,2360,4750,1660,700,47.6729,-122.293
419950,3,3,2150,3962,1540,610,47.7183,-122.285
425000,2,1,620,4455,620,0,47.6877,-122.395
446000,4,1.75,1730,5922,1730,0,47.7188,-122.321
455000,5,2,2500,7860,1040,1460,47.7212,-122.226
226550,3,1,990,4440,990,0,47.522,-122.354
764000,3,2,1420,4080,1420,0,47.6801,-122.348
439950,3,2.25,2170,15000,2170,0,47.3863,-122.158
